"country","Year","station","yield","log_yield","latitude","longitude","precipitation","DATE","avg_precipitation","anthesis_rainfall","tassling_avg_rainfall","avg_temp"
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.21,0.792992515529661,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.18,0.779324876800998,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.16,0.770108221696074,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.13,0.756121979721334,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.11,0.746687947487975,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.08,0.732367893713227,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.06,0.72270598280149,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.067,30.867,3037,2018-01-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.067,30.867,302,2018-02-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.04,30.5,390,2018-03-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,556,2018-04-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,9,2018-05-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,10,2018-06-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.04,30.5,0,2018-07-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,23,2018-08-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,27,2018-09-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,57,2018-10-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,436,2018-11-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Masvingo",2.03,0.708035793053696,-20.07,30.87,759,2018-12-01,905,615,1669.5,20.1524691358025
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",2.03,0.708035793053696,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
